;Required skill
799;составление планов по разработке и поддержке проектов
800;контроль работ на всех этапах проекта
801;создание документации и планов (договора акты календарные планы планов управления и развития)
802;создание технической документации по проектам и модулям для ит отдела
803;постановка и контроль выполнения запросов на изменения (доработка проектов)
804;участие в совещаниях и встречах с партнерами и клиентами подготовка аналитических документов
805;создание прозрачной среды общения между всеми участниками проекта
806;улучшение существующих проектов и бизнес процессов
807;опыт управления и работы с ит проектами от 3-х лет
808;знание методологии разработки проектов
809;умение подробно вникнуть в работу и понятно описать бизнес-процессы
810;коммуникации с разработчиками и подрядчиками
811;ведение отчетности по проектам
812;успешный практический опыт разработки и реализации ит проектов (все этапы)
813;понимание front-end и back-end разработки проектов
814;навыки ведения переговоров
815;знание английского языка на уровне intermediate
816;общая грамотность умение структурированно излагать мысли как устно так и письменно
817;ответственность за результат
818;обучаемость
819;внедрение программного продукта
820;анализ и проектирование бизнес-процессов
821;постановка технических задач программистам
822;обучение и сопровождение пользователей
823;разработка технической документации
824;контроль качества разрабатываемого программного продукта
825;высшее образование (ит)
826;основы программирования
827;основы делопроизводства
828;аналитические способности
829;понимание принципов разработки программного обеспечения и работы информационных систем
830;ответственность умение грамотно и кратко излагать свои мысли в письменной и устной форме навыки коммуникаций стрессоустойчивость инициативность
831;большие и интересные проекты в производстве на 1с:erp комплексные внедрения
832;работа на конечный результат по выверенной проектной технологии (собственная разработка с 2001 года)
833;более чем конкурентная заработная плата - высокий процент от выручки!
834;зарплата ничем не ограничена - прямая линейная связь между выручкой команды и зарплатой
835;образование – приветствуется высшее экономическое или техническое
836;подтвержденный опыт внедрения автоматизированных информационных систем на производственных предприятиях от 3-х лет портфолио проектной документации
837;аналитические способности и умение работать на результат
838;нацеленность на долгосрочное сотрудничество
839;участие в проекте внедрения системы автоматизированного прогнозирования в качестве ключевого пользователя
840;анализ промо-активностей очистка истории расчет профилей сезонности
841;выявление дополнительных факторов влияющих на точность прогноза и проверка гипотез
842;поиск возможных точек роста качества прогноза
843;анализ применимости различных математических моделей и методов прогнозирования
844;опыт взаимодействия с it (написание бизнес-требований постановка тз и тестирование)
845;приветствуется опыт работы с ml библиотеками в python
846;опыт работы в системе автоматизированного прогнозирования
847;сопровождение 1с
848;отладка и настройка взаимодействия между 1с бухгалтерия (83) управление торговлей (11) розница и зуп
849;администрирование информационной базы
850;создание новых модулей и доработка существующих под бизнес-процессы компании по техническому заданию
851;запуск интернет-магазина
852;поддержка пользователей
853;опыт программирования с использованием 1с 82/83 от 2-х лет
854;знание типовых конфигураций 1с
855;навык разбираться в чужом коде!!!
856;хорошее знание и понимание языка запросов 1с
857;базовые знания бухгалтерского учета и налогового учета
858;опыт работы с пользователями (консультирование разработка анализ задач) обязательно
859;знание и опыт разработки на pl/sql sql oracle
860;желание работать в команде
861;ответственное отношение к выпускаемому продукту
862;премии не только по итогам года
863;возможность развить &quotпрофессиональную мускулатуру&quot работая вместе с профессионалами познакомиться с лучшими практиками
864;возможность участвовать в развитии предлагать идеи и технологии
865;участие в мероприятиях для профессионального развития тренинги учебные курсы
866;тех кто сказал что все будет готово в пятницу и финишировал в четверг вечером
867;тех кто готов делиться своим опытом
868;красивый код
869;чувство юмора
870;распределение задач контроль их исполнения инженерными ресурсами выделенных в рамках проекта
871;ведение переговоров консультирование заказчиков
872;опыт проектирования отказоустойчивой и катастрофоустойчивой ит инфраструктуры (серверное оборудование системы хранения данных корпоративные сети уровня предприятия виртуальная инфраструктура ит субд)
873;опыт внедрения новых информационных систем или их модернизации (сервера физические и виртуальные дисковые массивы аппаратные балансировщики фаерволы)
874;знание стандартов гост 34 и рд 50
875;знание современных программно-аппаратных комплексов и систем резервного копирования
876;проектирование отказоустойчивых и катастрофоустойчивых систем
877;аудит инфраструктуры заказчиков
878;опыт участия в проекте(ах)в качестве гип
879;опыт работы с схд huawei ibm svc storwize v5000 v7000 v9000  ibm flash system серверами bullsequana bsrv k9000 (huawei blade server k9000) lenovo thinksystem sr650 технологии ibm spectrum virtualize ibm spectrum protect
880;базисное программное обеспечение oracle db rac asm oracle fusion middleware postgrespro
881;программирование контроллеров и hmi панелей (siemens schneider weintek ge lenze delta)
882;разработка блок-схем алгоритмов управления автоматическими системами
883;участие в пуско-наладочных работах
884;высшее техническое образование
885;умение программировать плк и hmi панели на языках стандарта мэк 61131
886;знание основных промышленных протоколов (profibus profinet ethercat modbus и других)
887;уверенное владение офисными программами ms word ms excel работа с электронной почтой работа в графических редакторах
888;техническая грамотность
889;чтение принципиальных электрических схем
890;понимание принципов работы и подключения основных типов датчиков и исполнительных устройств (пневматические и электрические приводы) умение рассчитывать мощность электрических цепей
891;знание английского языка на уровне чтения технической документации
892;подготовка технических и коммерческих предложений средств технологического моделирования по проектам асу тп и компьютерных тренажерных комплексов
893;проведение презентаций участие в переговорах с заказчиком
894;работа с заказчиками по вопросам технических заданий изыскательским работам обследованиям технического состояния систем заказчика изучение и анализ необходимой проектной документации
895;ведение рабочей внутренней документации в соответствии с требованиями принятыми правилами и нормами компании
896;участие в семинарах конференциях и выставках
897;знание основ асутп и средств технологического моделирования 
898;знание рынка комплектующих асу тп 
899;знание нормативной базы асу тп 
900;уровень английского не ниже intermediate 
901;опыт подготовки и проведения презентаций 
902;желателен опыт на производственных предприятиях химического и нефтеперерабатывающего комплекса - будет преимуществом 
903;знание программных продуктов petro-sim omega land hysys aspenplus aspen one chemcad - будет являться преимуществом 
904;инициативность и исполнительность
905;коммуникабельность
906;стрессоустойчивость
907;умение работать в коллективе
908;проведение custdev-ов с клиентами россии снг и целевых иностранных рынков
909;анализ рынка работа с участниками рынка (бизнес агентства студии) 
910;работа с гипотезами: формулировка валидация 
911;описание функциональных требований 
912;управление бэклогом
913;исследования конкурентов
914;разработка стратегии позиционирования и маркетинга продукта
915;аналитика и отслеживание показателей в ежемесячном режиме
916;общение с партнерами проектное управление
917;опыт успешного управления продуктом
918;опыт работы в облачном сервисе команде занимающейся веб-разработкой или разработкой игр
919;представление о crm маркетинге: бизнес-процессах сервисах
920;знание технологий и продуктов для web мобильного web
921;владение инструментами веб-аналитики
922;внимательность к деталям
923;аналитический склад ума
924;умения смотреть на вещи глазами других людей
925;коммуникабельность умение построить рабочие отношения с разными людьми
926;анализ и экспертиза проектной документации по разделам опс аспт
927;контроль качества выполнения то подрядными организациями
928;контроль подрядных организации на этапе смр пнр опс аспт
929;работа с первичной документацией (акты выполненных работ счета-фактуры) заведение заявок на освоение платеж
930;профильное высшее образование
931;опыт работы с разработкой монтажом эксплуатацией опс аспт
932;знание архитектуры построения охранно-пожарных систем и систем автоматического пожаротушения знание нормативных требовании рд сп при то эксплуатации и монтаже опс аспт
933;опыт контроля подрядных организаций
934;выполнение работ по проектированию систем связи и безопасности (свн скуд сотс ссои скс лвс сктв) на стадиях п и р объекты промышленного и гражданского строительства транспортной инфраструктуры
935;предпроектное обследование объектов
936;разработка концепции реализуемых систем и обоснование принимаемых проектных решений
937;разработка чертежей и текстовых документов по проекту отдельных разделов (частей) проекта
938;составление спецификаций ведомостей объемов работ
939;высшее техническое образование
940;знание номенклатуры и принципов монтажа и пуско-наладки применяемого оборудования и материалов
941;опыт проектирования систем кабельных каналов (лотков) увязки со смежными коммуникациями
942;уверенный пользователь пк (ms office outlook autocad (zwcad)) приветствуется владение ms visio
943;краткое портфолио выполненных проектов
944;выполняет работу по проектированию и внедрению автоматизированных систем управления производством (асуп) на основе применения совокупности экономико-математических методов современных средств вычислительной техники коммуникаций и связи элементов теории экономической кибернетики
945;осуществляет подготовку необходимых данных и участвует в составлении технического задания на проектирование асуп и ее отдельных этапов и подсистем в разработке технических и рабочих проектов
946;формулирует постановку задач выполняет работу по их алгоритмизации выявляет возможности типизации решений отдельных элементов системы подготавливает предложения о применении в проектировании асуп типовых блоков и участвует в их создании
947;принимает участие в работе по совершенствованию документооборота на предприятии формулирует требования к содержанию и построению технической и организационно-распорядительной документации используемой в системе автоматизированного управления производством
948;принимает участие в проектах по информатизации информационных технологий  таких как : умный город умная больница
949;разрабатывает технологические схемы обработки информации по установленным задачам асуп с учетом организационного и технического обеспечения по всем подсистемам
950;подготавливает проекты методических материалов инструкций и другой технической документации связанной с созданием и использованием фондов информационного использования асуп
951;участвует в работе по отладке опытной эксплуатации и поэтапному введению в действие комплекса технических средств асуп
952;осуществляет авторский надзор и периодический контроль входящей и исходящей документации
953;изучает причины отказов и нарушений в системе разрабатывает предложения по их устранению и предупреждению по повышению качества и надежности асуп
954;высшее образование по специальности
955;должен знать:
956;задачи и содержание асуп
957;порядок разработки проектов асуп и ее подсистем технических заданий технических и рабочих проектов
958;экономико-математические методы
959;основы теории экономической кибернетики
960;средства вычислительной техники коммуникаций и связи
961;порядок постановки задач их алгоритмизации
962;методы определения экономической эффективности внедрения асуп
963;стандарты унифицированной системы организационно-распорядительной документации
964;порядок разработки и оформления технической документации
965;разработка эксплуатационной документации в области асу тп
966;обеспечение сроков выполнения плана программы
967;обеспечение соблюдения стоимостных характеристик программы
968;анализ стратегии развития программы и контроль ее внедрения
969;анализ вариантов изменений в программе нацеленных на достижение бизнес-показателей: прогноз и оценка успеха
970;осуществление контроля исполнения дорожной карты программы своевременное реагирование на потенциальные зоны риска
971;анализ текущих бизнес процессов (как внутренних так и внешних) и их оптимизация
972;высшее техническое (техническое экономическое менеджмент)
973;релевантный опыт работы от 5 лет
974;опыт управления программа проектов в иб и/или ит сфере
975;высшее техническое образование
976;опыт работы руководителем ит-инфраструктуры от 3х лет
977;опыт администрирования платформы windows от 3х лет
978;контроль исполнения плана поставок по ключевым точкам (утверждение частного технического задания (чтз) назначение уполномоченной организации согласование плана качества и тд)
979;управление рисками проекта разработка и реализация плана компенсирующих мероприятий
980;участие в приемочных инспекциях изготовленного оборудования
981;организация оформления накладных / актов сдачи приемки выполненных работ контрагентов заведение в 1с
982;организация претензионной-исковой работы в ао «расу»
983;анализ доходных/расходных договоров и формирование обязательств для загрузки в систему управления проектами
984;формирование и контроль планов исполнения обязательств проекта
985;формирование отчетности о статусе исполнения обязательств проекта фиксация выполнения в системе управления проектами
986;мониторинг и прогноз хода исполнения договорных обязательств по проекту
987;высшее образование
988;релевантный опыт работы от 3-х лет
989;знание программ ms office: word excel powerpoint visio
990;участие в предпроектных обследованиях
991;выявление заинтересованных лиц извлечение и анализ бизнес-требований
992;создание артефактов по итогам анализа (презентация решения аналитическая записка образ и границы решения бизнес-модель решения)
993;согласование артефактов с заинтересованными лицами
994;консультации заинтересованных лиц со стороны бизнеса
995;управление изменениями бизнес-требований
996;поддержание бизнес-модели решения в актуальном состоянии
997;консультации команды разработки в процессе проектирования и создания программных решений
998;участие в приемке и опытно-промышленной эксплуатации реализованных решений
999;образование высшее (техническое будет преимуществом)
1000;опыт использования case-средств для моделирования бизнес-требований
1001;опыт работы в роли аналитика в проектах разработки и внедрения it-систем от 2 лет
1002;опыт работы в проектах по автоматизации бизнес-процессов в ритейле – является преимуществом
1003;навыки извлечения бизнес-требований
1004;навыки описания бизнес-процессов и вариантов использования
1005;навыки разработки проектной и рабочей документации
1006;знание нотаций моделирования бизнес-процессов (bpmn epc)
1007;общее знание uml
1008;понимание waterfall agile подходов к разработке программного обеспечения
1009;базовые знания в области управления проектами
1010;умение писать простые sql-запросы – является преимуществом
1011;общее знание xml json – является преимуществом
1012;широкий кругозор в it – является преимуществом
1013;умение находить решения в сложных ситуациях
1014;умение четко и структурированно излагать информацию – как устно так и письменно
1015;оказание услуг по методической и организационно-технической поддержке органам государственной власти рф при планировании и реализации мероприятий в сфере икт и по внедрению икт
1016;проведение экспертизы документов используемых в рамках планирования и реализации мероприятий по созданию развитию модернизации и эксплуатации информационных систем и компонентов информационно-телекоммуникационной инфраструктуры
1017;контроль за исполнением бюджета и выполнением мероприятий в сфере цифровизации реализуемых региональными органами власти
1018;создание и наполнение сайта созданного для взаимодействия между минкомсвязи и региональными органами власти ответственными за цифровизацию
1019;опыт взаимодействия с органами госвласти
1020;управленческий опыт будет преимуществом
1021;опыт работы с регионами
1022;разбор и анализ инцидентов
1023;обработка и решение обращений пользователей
1024;консультации пользователей и технических специалистов
1025;проектирование настройка тестирование изменений
1026;актуализация пользовательской и технической документации
1027;исследование бизнес-процессов и требований к автоматизации
1028;разработка технических заданий на автоматизацию
1029;проектирование программных решений и механизмов интеграции оформление проектной документации
1030;настройка и тестирование программных решений
1031;создание пользовательской и технической документации
1032;обучение и консультации пользователей
1033;высшее или неоконченное высшее образование
1034;опыт автоматизации бизнес-процессов (желателен)
1035;уверенный пользователь ms office
1036;понимание основ проектирования баз данных и интерфейсов ит-систем
1037;умение четко и грамотно описывать постановку задачи разработчикам
1038;разработка проектов в части программного информационного и математического обеспечения
1039;программирование контроллеров scada частотных преобразователей
1040;составление спецификаций шкафного оборудования автоматизации проектирование шкафов автоматизации
1041;подбор периферийного оборудования
1042;наладка запуск и сопровождение разрабатываемого программного обеспечения
1043;написание эксплуатационной документации
1044;опыт работы инженером по автоматизации на производственных предприятиях или в электромонтажных компаниях исследовательских институтах инженером программистом асу тп и пр (иностранные производители) – от 2 лет
1045;умение применять на практике языки программирования контроллеров в стандарте iec 61131-3 (контроллеры: siemens allen-bradley honeywell и пр )
1046;знание архитектур компьютерных сетей знание протоколов передачи данных: industrial ethernet modbus profibus-dp и пр
1047;умение читать и редактировать электрические схемы
1048;опыт внедрения и поддержки проектов по автоматизации
1049;управление планирование и разработка проектов относящихся к ит системам
1050;разработка тз
1051;определение проектных задач и необходимых ресурсов
1052;создание проектных планов
1053;координация проектных команд и консультантов
1054;управление проектным бюджетом
1055;контроль качества по
1056;отчеты по состоянию проекта для управляющих комитетов
1057;планирование управление изменениями проектов и систем находящихся в продуктивной фазе
1058;администрирование облачной платформы
1059;дизайн разработка и имплементация бизнес-процессов
1060;консультации конечным пользователям и департаментам
1061;английский язык – upper intermediate
1062;профессиональное знание ms office
1063;высокие коммуникационные и презентационные навыки
1064;знание руководящих и нормативных документов касающиеся методов программирования и использования вычислительной техники при обработке информации знание нормативных актов и законов относящихся к ит и по
1065;управление проектами по разработке и внедрению по знание современных методов управления ит проектами знание scrum и kanban методологий
1066;планирование и управление бюджетом
1067;архитектура современных erp систем
1068;дизайн разработка и имплементация бизнес-процессов
1069;разработка и дизайн-проектной пользовательской и технической документации
1070;командная работа
1071;знание и понимание itil
1072;знание методологий управления и изменения мастер данных
1073;знания по процессу и методам лицензирования компании microsoft
1074;опыт управления группами разработчиков и консультантов
1075;опыт работы в международных командах
1076;желателен опыт работы в fmcg
1077;sap erp
1078;edi/эдо электронные каталоги b2b внутренний документооборот
1079;dynamics 365 и sharepoint
1080;языки программирования (abap с# javascript sql)
1081;автоматизация оборудования для пищевой промышленности посредством программного обеспечения &quotproleit&quot
1082;программирование современных микроконтроллеров siemens
1083;тестирование написанного программного обеспечения
1084;выполнение пусконаладочных работ при запуске заводов
1085;ввод в эксплуатацию систем управления процессами производства
1086;техническая поддержка пользователей программных продуктов autocad а также спдс navisworks
1087;консультации пользователей по работе в autocad
1088;написание регламентов инструкций по работе autocad
1089;высшее профильное образование 
1090;опыт работ с autocad 
1091;базовое знание объектно-ориентированных языков программирования (c# c++) 
1092;знание принципов работы с реляционными базами данных (mysql oracle) 
1093;опыт работы в проектировании в нефтегазовой отрасли от 5 лет
1094;умение рассматривать проектные спецификации административные и технические методы ведения работ инструкции по проектированию генпланы технологические схемы и информацию поставщика
1095;принимать участие в разработке инженерных смет по определенному объему работ для рассмотрения старшим или ведущим инженером
1096;умение выполнять схемы используя электротехнические спецификации стандартные чертежи инструкции по проектированию генпланы технологические схемы и информацию поставщиков
1097;рассматривать и давать комментарии к проектным чертежам других отделов и чертежам оборудования поставщика
1098;представлять отчеты о состоянии документации и о прогрессе работ
1099;участие в совещаниях с представителями заказчика эксплуатации согласование проектных решений ведение переписки с заказчиком и поставщиками оборудования
1100;на назначенных строительных участках обеспечивать поддержку строительства путём разъяснения чертежей и спецификаций и вносить изменения в проект принимает участие в выполнении работ по съёмке строительных площадок проведении измерений принятии актов сдачи-приёмки и других инженерных видов работ на строительном участке
1101;содействовать младшему инженеру - проектировщику дизайнеру в приобретении необходимого опыта
1102;знание английского языка
1103;знание стандартов методологии и бизнес-процессов в области управления нси
1104;опыт разработки документации по нси (проектная документация технические задания программистам пользовательские инструкции регламенты и т д)
1105;опыт нормализации справочников контрагентов и материалов
1106;знание sap mdg или систем 1с в части нси в том числе умение настраивать
1107;понимание интеграции нси со смежными модулями sap (mm sd fi pp и пр) опыт в разработке интеграционных решений с внешними системами
1108;опыт внедрения или сопровождения microsoft dynamics ax 2012 в качестве консультанта от 2 лет
1109;реальные результаты внедрения сопровождения microsoft dynamics ax
1110;практические навыки написания технических заданий на модификации
1111;креативный подход в тестировании модификаций
1112;проактивность в работе с пользователями развитые устные и письменные коммуникативные навыки
1113;принимать задачи от пользователей и писать спецификации на разработку
1114;тестировать модификации
1115;настраивать системы
1116;консультировать поддерживать и обучать пользователей
1117;писать инструкции пользователям
1118;разработка первичной проектно-сметной документации
1119;контроль за производством работ
1120;приёмка выполненных работ
1121;проверка проектно-сметной документации
1122;участие в заседаниях рабочих групп
1123;высшее образование
1124;работа в атокадсметных программах майкрософт офис
1125;внимательность активность ответственность
1126;опыт работы в данном направлении от 5-ти лет
1127;формирование технических заданий на выполнение пир
1128;организация подготовки технико-коммерческих предложений для участия в тендерных процедурах
1129;организация и контроль над разработкой проектной и рабочей документации согласование проектных решений в инстанциях сопровождение экспертиз
1130;планирование работ и контроль над исполнением сроков выполнения
1131;принятие решений по проектируемым объектам
1132;согласование принятых решений в службах заказчика
1133;участие в переговорах при проведении тендеров
1134;опыт проектирования автоматизированных информационно-измерительных систем коммерческого учета электроэнергии (аскуэ аиис куэ) и автоматизированных систем диспетчерского управления (асду)
1135;организаторские способности умение управлять коллективом
1136;обеспечение сопровождения и развития информационных систем
1137;технологическое обеспечение разработки
1138;документирование/контроль документирования ис
1139;контроль выполнения/выполнение запросов заказчика по вопросам использования ис
1140;анализ разработка и обоснование проектных решений по запросам на изменение ис
1141;согласование запросов на изменение с заказчиком
1142;проверка реализации/тестирование запросов на изменение в ис
1143;управление доступом к данным
1144;аудит конфигураций ис
1145;высшее профессиональное образование в области информационных технологий
1146;опыт работы по направлению от 3-х лет
1147;опыт работы с типовыми конфигурациями: 1с:бухгалтерия 1с:ут
1148;опыт групповой разработки опыт работы с хранилищем конфигурации
1149;опыт разработки интеграционных процедур с внешними системами
1150;опыт работы с документацией (требования чтз тз)
1151;опыт чтения и доработки чужого кода
1152;знание принципов бухгалтерского и налогового учета
1153;умение грамотно излагать свои мысли устно и письменно
1154;культура корпоративной переписки
1155;пк - продвинутый пользователь: ms office ос семейства microsoft windows   будет плюсом: 
1156;анализ работы информационных систем 1с с использованием технологического журнала
1157;опыт работы с 1с:pm
1158;начальный уровень администрирования mssql
1159;опыт организации сопровождения (в том числе с использованием подрядчиков) конфигураций 1с
1160;презентационные навыки (навыки ясной и структурированной презентации информации публичных выступлений проведения обучения)
1161;web/http – сервисы xdto 
1162;выработка или принятие решений по инженерным архитектурным проектным решениям ведение проектов по унифицированным платформам или решениям
1163;общий стаж в области разработки прикладного программного обеспечения от 3 лет
1164;руководство командой от 1 года
1165;проектное управление
1166;опыт практического решения задач разработки сильно-связанных систем корпоративных систем
1167;опыт программирования приветствуется знание языков: java sql pl/sql python pearl ruby groovy go (в том числе с популярными фреймворками)
1168;приветствуется опыт работы шины данных (esb) фреймворка apache camel bpmn ibm filenet линейки ibm websphere продуктов redhad
1169;опыт разработки (реинжиниринга) системы c нуля подготовки технических заданий и всего комплекта документации (или участие)
1170;опыт проектирования автоматизированных систем (от определения требований и архитектуры включая используемые типы аппаратных платформ до процессов sla производительность отказоустойчивость)
1171;консультирование пользователей
1172;настройка информационных систем
1173;высшее образование
1174;опыт работы от 1 года
1175;высшее техническое образование инженера кипиа
1176;опыт работы проектирования в нефтегазовой отрасли от 2-3 лет
1177;знание норм и стандартов рк
1178;уверенное владение autocad 3d и ms office
1179;опыт участия в инфраструктурных проектах
1180;знание английского языка (предпочтительно)
1181;определение системы метрик и целевых показателей бизнес-процессов
1182;изучение и реинжиниринг бизнес-процессов
1183;разработка и обеспечение процесса согласования процессной документации
1184;подготовка и презентация материалов по предлагаемым изменениям в бизнес-процессах
1185;обучение пользователей и сопровождение внедряемых изменений со стороны процессной команды
1186;участие в разработке функциональных требований к информационным системам
1187;участие во внедрение erp системы в рамках своей компетенции
1188;теоретические и практические навыки документирования и реинжиниринга бизнес-процессов
1189;умение составлять и обеспечивать согласование процессной документации (схемы и описание бизнес-процессов операционные инструкции регламенты взаимодействия и пр)
1190;знание областей: складская логистика транспортная логистика цепочки поставки контрактование
1191;опыт работы с 1с и системой erp класса
1192;программирование в среде разработки microsoft visual studio язык программирования c# с применением технологии &quotnet&quot
1193;работа с протоколами: modbus rtu modbus tcp и др
1194;освоение новых типов контроллеров
1195;подготовка технической документации на по
1196;высшее (техническое) образование
1197;знание принципов работы scada систем
1198;программирование плк (siemens fastwell owen b&ampr и прочих)
1199;разработка и поддержка и корпоративной информационной системы
1200;документирование разработка инструкций
1201;поддержка пользователей организации (обучение инструктирование)
1202;разработка отчетов
1203;разработка по в составе коллектива разработчиков программного обеспечения
1204;высшее образование
1205;возможен прием без опыта работы
1206;приветствуются навыки работы с асутп и телеметрией
1207;управление группами инженеров в области системного администрирования и телекоммуникаций
1208;управление сервисами в области системного администрирования и телекоммуникаций
1209;управление проблемами и инцидентами в рамка всех линий поддержки
1210;оптимизация затрат на оборудование и лицензии
1211;планирование и контроль исполнения бюджета отдела
1212;планирование и контроль исполнения бюджета фот отдела
1213;взаимодействие с сотрудниками офиса и удаленных подразделений
1214;взаимодействие с поставщиками ит-услуг и сетевого оборудования
1215;опыт работы в аналогичной должности от 3-х лет
1216;высшее техническое образование
1217;уверенные навыки и знания в области проектирования и создания локальных вычислительных сетей (лвс)
1218;уверенные навыки и знания в области системного администрирования и управления сетями
1219;опыт работы с различными средствами мониторинга работы сетей и серверного оборудования
1220;знание принципов работы протоколов tcp/ip
1221;знание принципов построения беспроводных локальных вычислительных сетей (wi-fi)
1222;знание принципов работы ip телефонии
1223;знания принципов обеспечения информационной безопасности
1224;исследование бизнес-процессов компании (проведение интервью сбор и анализ информации) описание бизнес-процессов с использованием графических схем
1225;регламентация бизнес-процессов разработка документации (схем регламентов инструкций)
1226;анализ эффективности и выработка предложений по совершенствованию бизнес-процессов
1227;постановка технического задания разработчикам по
1228;сопровождение внедрения изменений тестирование и контроль исполнения решений консультирование сотрудников
1229;опыт регламентации и оптимизации бизнес-процессов от 2-х лет
1230;аналитический склад ума навыки обобщения и систематизации информации
1231;умение расставлять приоритеты выделять главное работать в режиме многозадачности
1232;навыки визуализации и презентации грамотная устная и письменная речь
1233;самоорганизованность обучаемость способность усваивать большой объем информации
1234;нацеленность на результат выполнение задач в ограниченные сроки
1235;высокие коммуникативные навыки стрессоустойчивость
1236;работа с технической документацией и сметной документацией по разделам электрика слаботочка автоматика на объектах частного строительства
1237;подготовка исполнительной документации внесение изменений в проектную документацию по факту выполнения работ
1238;подготовка и составление актов выполненных работ (кс-2)
1239;ведение накопительных смет
1240;составление смет по договорным расценкам предприятия
1241;выполнение проектных работ в составе проектной группы
1242;опыт работы в аналогичной должности не менее 5 лет
1243;владение пк ms office autocad revit
1244;знание нормативных документов (госты снипы) по разделам эом сс автоматика
1245;участие в разработке технических решений по автоматизации и оптимизации рабочих процессов
1246;создание новых объектов конфигурации модификация и обновление существующих
1247;разработка технической и сопроводительной документации на доработки конфигурации
1248;соблюдение стандартов поддержки и модификации системы по sla
1249;тестирование собственных разработок
1250;устранение ошибок функциональности 
1251;работа в команде разработчиков 
1252;высшее техническое образование
1253;опыт разработки на языке 1с от 3 лет (знание функционала на уровне специалиста по платформе)
1254;опыт работы с веб-сервисами (rest soap)
1255;опыт интеграции с внешними системами
1256;опыт работы с информационными системами 1с с большим количеством пользователей
1257;опыт оптимизации программного кода анализа и поиска причин проблем с производительностью
1258;приветствуется знание типовых конфигураций erp 24 управление холдингом 13
1259;опыт коллективной разработки
1260;умение работать в команде
1261;приветствуется знание архитектуры типовых решений 1с
1262;наличие сертификатов 1с
1263;обеспечение безотказной работы асутп
1264;участие в проектировании и внедрении асутп
1265;участие в проектах интеграции асутп с другими производственными и учетными системами
1266;своевременная модернизация оборудования и по входящего в состав асутп
1267;обеспечение безопасности промышленной сети передачи данных
1268;разработка и выполнение стратегии развития в области асутп
1269;разработка нового и доработка существующего функционала асутп
1270;контроль и обеспечение своевременного выполнения процедур по обслуживанию оборудования и по
1271;обеспечение силами отдела асутп круглосуточной технической поддержки
1272;высшее специальное образование
1273;опыт работы в сфере асутп от 4-х лет
1274;знание автоматизированных систем управления технологическим процессом
1275;знание систем диспетчерского управления и сбора данных (scada)
1276;знание методик разработки технического задания обследования объектов разработки проектирование сопровождение и внедрение проектных решений асутп
1277;владение навыками работы с персональным компьютером на уровне продвинутый пользователь
1278;навыки работы с программируемыми логическими контроллерами (плк)
1279;знание основ механики метрологии радиотехники электроники электроприборов измерения и систем автоматического регулирования
1280;назначение и конструктивные особенности оборудования производства а также инженерных систем правила их эксплуатации
1281;умение использовать формы отчетных документов и порядок составления отчетности
1282;навыки осуществления закупок оборудования и программного обеспечения
1283;навыки управления персоналом
1284;опыт внедрения или сопровождения microsoft dynamics ax 2012 в качестве консультанта от 2 лет
1285;реальные результаты внедрения сопровождения microsoft dynamics ax
1286;практические навыки написания технических заданий на модификации
1287;креативный подход в тестировании модификаций
1288;проактивность в работе с пользователями развитые устные и письменные коммуникативные навыки
1289;принимать задачи от пользователей и писать спецификации на разработку
1290;тестировать модификации
1291;настраивать системы
1292;консультировать поддерживать и обучать пользователей
1293;писать инструкции пользователям
1294;прием регистрация и решение обращений поступающих в службу технической поддержки
1295;проведение первичной диагностики определение причины инцидентов
1296;решение инцидентов посредством удалённого администрирования
1297;эскалация заявок соответствующим ответственным лицам
1298;высшее техническое образование
1299;опыт работы с системами мониторинга zabbix – считается плюсом
1300;знание windows-платформ на уровне администратора
1301;знание основных принципов построения сетей передачи данных
1302;знание устройства персонального компьютера ноутбука сервера
1303;знание как минимум одной чертежной программы
1304;монтаж слаботочных инженерных систем:  автоматическая пожарная сигнализация
1305;системы видеонаблюдения
1306;диспетчеризация (опционально)
1307;структурированные кабельные системы
1308;система контроля и управления доступом
1309;кабеленесущие системы
1310;умение читать проекты
1311;знание требований нормативных документов
1312;участие в проекте внедрения erp системы для управления административно-хозяйственной деятельностью банка (смета ахр (планирование исполнение контроль) управление активами (движимое и недвижимое имущество) 
1313;анализ контроль качества и согласование подготовленных на предпроекте: описаний и схем текущих и целевых процессов ит-архитектуры бизнес и функциональных требований на автоматизацию административно-хозяйственной деятельности банка системы оценки выбора по и тп 
1314;организация согласования внутри банка документов по предпроекту с заинтересованными ссп 
1315;опыт разработки проектов на reactjs
1316;понимание компонентного подхода в разработке веб-интерфейсов
1317;владение адаптивной и кроссбраузерной версткой
1318;умение работать с js фрейморками и библиотеками (reactjs)
1319;знание typescript
1320;отличное знание javascript html5 css3
1321;уверенное владение git
1322;умение пользоваться сборщиками проектов webpack/npm
1323;умение разбираться в чужом коде
1324;создание дизайна системы с обновляемым контентом
1325;проектирование интерфейсов: макеты формы и состояния элементов сценарии
1326;отрисовка и публикация интерактивных прототипов
1327;анализ интерфейсов с целью оптимизации и повышения юзабилити
1328;контроль качества реализации интерфейсных решений
1329;развитие и поддержка ui-kit
1330;высшее образование
1331;опыт разработки дизайна &quotс нуля&quot
1332;опыт создания как мобильных так и веб-интерфейсов
1333;знание figma
